# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
877	0.826601	0.001941	0.526794	0.005453	0.277662	0.006713	0.126678	0.008604	0.050502	0.005497	0.019907	0.002180	0.007099	0.002846	0.003588	0.001276	-0.002488	0.001667	0.002546	0.001931	-0.002633	0.001686
878	0.827141	0.002657	0.527353	0.006799	0.278974	0.009366	0.128434	0.008238	0.047608	0.008285	0.018441	0.005687	0.008700	0.003278	-0.000598	0.003026	0.001871	0.000795	0.000212	0.001687	-0.002151	0.002002
879	0.829244	0.002437	0.528588	0.006611	0.280478	0.008500	0.129263	0.009173	0.051582	0.006529	0.014680	0.002571	0.005729	0.002756	0.001524	0.002039	-0.001273	0.000489	-0.000386	0.001668	-0.002642	0.002804
880	0.830073	0.004277	0.533333	0.011826	0.284337	0.013034	0.124036	0.011096	0.043596	0.007067	0.010532	0.002589	-0.000405	0.004177	-0.002431	0.001941	-0.001987	0.001343	-0.000540	0.002117	-0.001852	0.002050
881	0.828549	0.004549	0.530806	0.011516	0.285147	0.013388	0.128395	0.010598	0.047107	0.005482	0.014005	0.002227	0.000231	0.004097	-0.003492	0.003115	-0.005517	0.002614	-0.000887	0.000911	-0.002026	0.001932
882	0.827701	0.004199	0.524441	0.010454	0.276948	0.012562	0.123900	0.011174	0.046991	0.004590	0.015818	0.003116	0.006288	0.001517	-0.002450	0.002301	-0.001524	0.001504	0.001427	0.002653	-0.002903	0.003126
883	0.825694	0.003990	0.522936	0.011053	0.273534	0.012872	0.122743	0.008785	0.045853	0.006561	0.018249	0.002175	0.006385	0.001204	0.000174	0.002204	0.001621	0.001656	-0.000637	0.001965	-0.000791	0.003137
884	0.827334	0.003812	0.523129	0.009481	0.271702	0.010055	0.115722	0.006594	0.042033	0.004630	0.009066	0.001376	0.000000	0.001828	0.001158	0.000850	-0.000000	0.000713	0.000945	0.001637	-0.001755	0.001728
885	0.828125	0.003735	0.527450	0.008539	0.274749	0.009324	0.123071	0.007783	0.050270	0.004584	0.025637	0.004205	0.006153	0.003268	0.001794	0.001904	0.004147	0.001907	0.002623	0.002366	-0.002527	0.001841
886	0.829977	0.002403	0.528164	0.007086	0.273573	0.008295	0.123013	0.005661	0.045100	0.004747	0.013272	0.002982	-0.000174	0.002999	-0.000328	0.002266	0.000656	0.002961	0.000906	0.002392	-0.001109	0.002821
887	0.831096	0.002435	0.529475	0.005986	0.274113	0.005786	0.117747	0.005564	0.045930	0.004300	0.020814	0.003721	0.010803	0.000878	0.001273	0.002410	0.000077	0.001193	-0.000405	0.001593	-0.001900	0.002148
888	0.828492	0.002313	0.527913	0.006327	0.280189	0.007897	0.127643	0.005486	0.048939	0.004095	0.014931	0.003595	0.008044	0.001475	0.002623	0.001826	0.005112	0.002259	0.006616	0.001431	-0.000174	0.002318
889	0.828858	0.002783	0.527122	0.005221	0.280363	0.005869	0.130903	0.005427	0.052585	0.003702	0.017882	0.001844	0.005883	0.001392	0.003279	0.001604	-0.001138	0.001612	0.004977	0.003021	-0.000810	0.002179
890	0.829302	0.001958	0.529861	0.004977	0.284568	0.006736	0.129938	0.007261	0.051370	0.004034	0.013523	0.003448	0.003183	0.003008	-0.001929	0.002578	-0.000714	0.001479	-0.003106	0.002123	-0.000858	0.002026
891	0.830382	0.002475	0.531308	0.006480	0.283487	0.008421	0.132407	0.008760	0.052604	0.007547	0.018441	0.003525	0.006076	0.002928	0.002797	0.001992	0.000829	0.002018	-0.000907	0.001299	-0.000521	0.001621
892	0.828164	0.003003	0.528183	0.009389	0.282022	0.010481	0.131771	0.008168	0.047647	0.005297	0.014255	0.002484	0.004591	0.004210	0.001061	0.004165	-0.001543	0.001866	0.002508	0.000789	0.001408	0.001245
893	0.827855	0.002565	0.529032	0.006925	0.287076	0.008874	0.130170	0.005907	0.042747	0.003124	0.010031	0.001597	0.004938	0.001792	-0.002141	0.002507	0.000135	0.002586	-0.003492	0.001685	0.003839	0.001525
894	0.827778	0.002260	0.526042	0.006266	0.278009	0.008785	0.123206	0.008369	0.046373	0.006030	0.015027	0.002668	0.003183	0.001076	0.006019	0.002328	0.002720	0.002595	0.001929	0.002319	0.002614	0.001080
895	0.829302	0.001784	0.529958	0.004391	0.280633	0.004895	0.124074	0.005288	0.047878	0.005526	0.013580	0.003090	0.002816	0.001958	-0.000289	0.002111	-0.001717	0.002400	0.000984	0.000901	0.002788	0.000745
896	0.827681	0.002375	0.530633	0.006479	0.281134	0.006216	0.122531	0.005997	0.046643	0.005125	0.019773	0.004394	0.009472	0.001237	-0.002431	0.001729	0.000308	0.002845	0.002315	0.001297	0.001553	0.001702
897	0.830922	0.002939	0.530633	0.007141	0.282099	0.007325	0.126736	0.006407	0.048746	0.002573	0.018113	0.003386	0.001447	0.003000	-0.000270	0.002356	-0.002681	0.002495	-0.002739	0.001727	-0.000964	0.001899
898	0.830266	0.001733	0.537191	0.003915	0.290104	0.004219	0.130478	0.004506	0.048109	0.002842	0.016242	0.002842	0.003202	0.000880	-0.000637	0.001662	0.000193	0.001865	0.001948	0.001408	-0.000029	0.001103
899	0.830112	0.001993	0.530710	0.004143	0.282581	0.006433	0.128877	0.006863	0.051351	0.003344	0.017342	0.002030	0.003492	0.000998	0.001543	0.002341	0.002855	0.002575	0.001640	0.002747	-0.000424	0.001493
900	0.827855	0.001763	0.528067	0.002884	0.282716	0.004537	0.125270	0.004214	0.051678	0.003604	0.018036	0.003010	0.002855	0.003352	0.007311	0.001542	0.000096	0.002267	0.000444	0.000807	-0.000646	0.001748
901	0.827469	0.002879	0.530015	0.006519	0.281173	0.008759	0.126717	0.007125	0.048843	0.005028	0.016918	0.003349	0.003665	0.002467	0.000019	0.001357	-0.002180	0.001898	-0.000945	0.001388	-0.001726	0.002368
902	0.828935	0.003961	0.527527	0.009771	0.276659	0.012418	0.127566	0.010596	0.050366	0.007761	0.016531	0.004462	0.004688	0.001530	-0.001485	0.001644	0.001601	0.001655	0.003125	0.001196	-0.000473	0.002301
903	0.829437	0.003795	0.531038	0.009448	0.288638	0.011998	0.135050	0.011879	0.060397	0.007341	0.019772	0.005351	0.004707	0.004099	-0.001717	0.002440	0.004225	0.002778	0.005903	0.001551	0.000530	0.002066
904	0.828472	0.003327	0.531134	0.008897	0.284819	0.012627	0.131192	0.010621	0.049170	0.007445	0.014699	0.004585	0.004186	0.002863	0.000810	0.002346	0.002546	0.001526	-0.000463	0.001976	0.002151	0.001411
905	0.829880	0.002220	0.533353	0.005295	0.285166	0.005969	0.129938	0.005126	0.045563	0.003770	0.010937	0.003096	0.005556	0.002268	0.003202	0.001882	0.002932	0.002168	-0.001177	0.003389	0.002324	0.002037
906	0.828164	0.000905	0.530035	0.001943	0.284568	0.002423	0.128183	0.001848	0.045177	0.003544	0.014352	0.001259	0.005150	0.002628	-0.000424	0.002204	0.000945	0.002365	0.000521	0.001539	0.000588	0.000811
907	0.828357	0.001058	0.527759	0.001619	0.282388	0.002537	0.131385	0.003495	0.051389	0.002663	0.015027	0.002056	-0.000984	0.002570	-0.002276	0.003387	0.000058	0.001522	0.003376	0.001544	-0.001138	0.001209
908	0.830498	0.001152	0.534433	0.003650	0.286015	0.004151	0.135108	0.002717	0.053839	0.003726	0.018750	0.004258	0.007330	0.001535	0.002778	0.003755	0.005729	0.002772	-0.000135	0.002950	-0.001167	0.001529
909	0.828800	0.002069	0.530556	0.006052	0.282735	0.005544	0.125058	0.004884	0.047396	0.003442	0.017265	0.003130	0.001427	0.002140	-0.000945	0.001671	0.000926	0.001455	0.000540	0.001223	-0.002228	0.002507
910	0.828897	0.001712	0.531404	0.004883	0.281906	0.004618	0.128549	0.002292	0.043094	0.002215	0.016069	0.002080	0.002276	0.002628	0.000154	0.002685	0.003106	0.003165	-0.000540	0.001126	-0.001485	0.002348
911	0.830015	0.001367	0.529128	0.004732	0.278627	0.003764	0.124228	0.003125	0.045120	0.005048	0.010802	0.003251	-0.001350	0.001857	0.003029	0.001246	-0.001427	0.001162	0.002257	0.002841	-0.001717	0.002110
912	0.829186	0.002126	0.531076	0.004310	0.286516	0.003842	0.130517	0.006232	0.053588	0.004842	0.022974	0.003488	0.009259	0.002758	0.003028	0.002201	0.000231	0.001631	0.000212	0.000661	-0.001833	0.002574
913	0.829842	0.001622	0.532215	0.003883	0.285668	0.004698	0.126215	0.003702	0.049055	0.003263	0.014371	0.002257	0.006173	0.002189	0.005980	0.002146	0.002122	0.001649	0.000058	0.001876	-0.001350	0.002242
914	0.830035	0.003396	0.531173	0.006127	0.279167	0.006873	0.124421	0.006710	0.044695	0.005301	0.011497	0.004106	0.000502	0.001384	0.001196	0.002333	-0.000579	0.002238	0.005864	0.001991	-0.001456	0.002322
915	0.829629	0.002496	0.528357	0.005816	0.277585	0.007308	0.125077	0.005453	0.047704	0.003970	0.016146	0.000615	0.002894	0.002142	0.000521	0.002781	0.000579	0.001751	-0.004765	0.003172	0.000733	0.001860
916	0.829263	0.002682	0.532909	0.005328	0.287172	0.004849	0.131173	0.002199	0.050174	0.002693	0.019117	0.001566	0.008410	0.001807	-0.000289	0.002110	0.001157	0.002288	0.000656	0.001881	0.000636	0.001413
917	0.829533	0.002504	0.531597	0.005752	0.282870	0.007144	0.129649	0.005680	0.047106	0.004315	0.011034	0.001089	0.002006	0.002574	-0.001157	0.001638	0.000907	0.003198	0.004147	0.001423	-0.000125	0.002249
918	0.830189	0.001992	0.531289	0.004276	0.286015	0.006360	0.130922	0.006432	0.052218	0.004450	0.017978	0.004621	0.008025	0.002655	-0.003742	0.002930	-0.005209	0.002406	0.001196	0.002794	0.001312	0.001963
919	0.832022	0.000767	0.535918	0.003734	0.286053	0.005615	0.124865	0.006082	0.047492	0.004768	0.014545	0.002916	0.002507	0.002277	-0.001968	0.001857	0.000424	0.001131	0.000733	0.002639	0.001659	0.002364
920	0.831597	0.002171	0.532407	0.005821	0.287249	0.005993	0.133970	0.002679	0.048804	0.001676	0.017708	0.000865	0.000482	0.002389	-0.004090	0.001566	-0.004263	0.002318	-0.004437	0.001012	0.000839	0.001136
921	0.829610	0.001258	0.532504	0.003134	0.285802	0.003677	0.129302	0.003471	0.051852	0.002456	0.017130	0.001687	0.006617	0.001534	0.000540	0.001758	-0.004166	0.002560	-0.004225	0.001485	0.003550	0.002338
922	0.828742	0.000965	0.532099	0.001666	0.285803	0.003518	0.130614	0.002661	0.043789	0.002547	0.012732	0.003757	0.002565	0.002859	0.005093	0.003082	-0.003125	0.002811	-0.004032	0.001940	0.003164	0.001167
923	0.830208	0.000633	0.530999	0.002049	0.289236	0.003407	0.134298	0.003956	0.054475	0.003449	0.015876	0.002494	0.008468	0.002036	-0.001891	0.001283	0.000675	0.001536	-0.001697	0.002426	0.004215	0.001324
924	0.828202	0.001150	0.528569	0.003560	0.281559	0.005661	0.131693	0.006734	0.053588	0.002943	0.020795	0.001957	0.004495	0.002020	-0.001832	0.001565	-0.000559	0.003307	-0.001794	0.003752	0.004504	0.001705
925	0.831077	0.003928	0.532735	0.010899	0.287403	0.012699	0.133545	0.008707	0.054591	0.006651	0.018846	0.003065	0.004205	0.002465	0.001061	0.001368	0.001717	0.001130	-0.002489	0.002073	0.003810	0.001438
926	0.831501	0.003589	0.537886	0.007761	0.289950	0.009100	0.138715	0.007208	0.057446	0.006125	0.023437	0.004260	0.007735	0.003262	0.002045	0.003305	0.000656	0.002709	0.003337	0.002552	0.004263	0.001974
927	0.833642	0.003154	0.540625	0.006982	0.299576	0.007318	0.145447	0.007565	0.063464	0.004597	0.023399	0.003155	0.009028	0.002683	0.003781	0.001445	0.001775	0.001567	-0.003897	0.000955	0.004456	0.001070
928	0.834221	0.002683	0.539140	0.007510	0.293248	0.008584	0.144097	0.007158	0.058796	0.004450	0.026408	0.001860	0.009510	0.001673	0.002585	0.000955	0.003395	0.002535	-0.002585	0.002908	0.001312	0.001972
929	0.834819	0.003804	0.543307	0.009701	0.297550	0.012805	0.142361	0.009028	0.060803	0.003524	0.022936	0.004215	0.007369	0.002504	0.000386	0.001747	0.000617	0.002001	0.004572	0.002063	0.003443	0.000904
930	0.832369	0.003132	0.539043	0.007198	0.292245	0.008169	0.135937	0.006806	0.058507	0.004237	0.021952	0.001566	0.005015	0.002817	0.001447	0.005393	-0.000617	0.001920	0.001639	0.001014	0.003134	0.000976
931	0.833912	0.003917	0.541956	0.008921	0.296007	0.010642	0.139969	0.007394	0.059124	0.005426	0.021972	0.003259	0.007215	0.002239	-0.000347	0.002794	0.000540	0.001073	0.000965	0.003195	0.000386	0.001695
932	0.830845	0.003809	0.532465	0.009462	0.288715	0.010168	0.139429	0.006510	0.059761	0.005298	0.024479	0.005508	0.005845	0.002276	0.003299	0.002310	-0.000096	0.001072	-0.001215	0.001243	0.000724	0.001940
933	0.830324	0.003200	0.531713	0.007232	0.282948	0.008446	0.127257	0.006721	0.048129	0.001919	0.018094	0.002031	0.007716	0.001602	0.005845	0.003227	0.001794	0.002247	0.000637	0.002719	0.000897	0.002521
934	0.834201	0.002865	0.538831	0.006165	0.292110	0.008927	0.134568	0.006767	0.054977	0.002869	0.021316	0.003884	0.008179	0.002350	0.000405	0.001898	-0.000116	0.002535	0.002238	0.001317	-0.000424	0.002031
935	0.832330	0.002891	0.539911	0.007244	0.293326	0.009829	0.131404	0.009712	0.050733	0.005154	0.018094	0.004517	0.006906	0.002827	-0.000714	0.002395	0.000945	0.001429	0.002990	0.002308	-0.000415	0.002242
936	0.831134	0.003478	0.536015	0.007422	0.289082	0.009018	0.131752	0.008558	0.055093	0.005661	0.020448	0.005744	0.006809	0.002459	0.002720	0.001604	-0.001659	0.001547	-0.001640	0.001482	-0.001013	0.002432
937	0.828279	0.004398	0.529186	0.009281	0.286863	0.009819	0.130864	0.009894	0.059992	0.007163	0.022820	0.005096	0.010995	0.003921	0.003607	0.002148	0.000771	0.003416	-0.007195	0.002893	-0.000502	0.001945
938	0.829900	0.003494	0.533353	0.009229	0.292053	0.011459	0.139545	0.009339	0.061670	0.005765	0.028125	0.005188	0.008430	0.002803	0.000251	0.001685	0.004090	0.001224	-0.001119	0.001593	-0.000405	0.003195
939	0.832928	0.002372	0.538754	0.007689	0.291204	0.010202	0.137192	0.008503	0.053762	0.007937	0.020563	0.005189	0.011400	0.002084	0.005633	0.001907	0.002546	0.002818	-0.003202	0.001001	-0.001051	0.002559
940	0.834394	0.002559	0.540239	0.007381	0.290027	0.009970	0.140046	0.008073	0.062596	0.006891	0.022608	0.005191	0.005883	0.001590	0.000617	0.001935	0.003299	0.002351	-0.003511	0.002121	-0.003665	0.002283
941	0.832774	0.001989	0.539043	0.004970	0.297049	0.007584	0.140393	0.005849	0.056481	0.004368	0.024556	0.004483	0.007465	0.003608	0.003627	0.003913	-0.000212	0.002532	0.001910	0.001829	-0.002527	0.002394
942	0.834066	0.001673	0.540895	0.004800	0.298765	0.008715	0.141917	0.007995	0.060436	0.006894	0.023013	0.004386	0.004186	0.002966	0.001543	0.003778	0.000347	0.002625	0.000463	0.001767	0.000145	0.001257
943	0.830903	0.002337	0.533758	0.005264	0.290316	0.007057	0.136150	0.007867	0.056559	0.008364	0.023630	0.005485	0.011343	0.004921	0.000791	0.002569	0.001080	0.002862	0.001485	0.004156	-0.001514	0.001570
944	0.829707	0.002267	0.533391	0.005187	0.286400	0.007273	0.136690	0.007653	0.061767	0.005485	0.025984	0.002178	0.013464	0.002896	0.006346	0.002350	-0.000135	0.001857	-0.000270	0.002685	-0.001726	0.001859
945	0.827566	0.003351	0.526755	0.007775	0.283449	0.009382	0.132870	0.010545	0.063021	0.007948	0.024190	0.004221	0.006539	0.001706	0.003318	0.001648	0.007581	0.001805	0.001312	0.003128	-0.002035	0.002540
946	0.830749	0.002398	0.536381	0.007089	0.296875	0.009869	0.145679	0.009451	0.060089	0.008079	0.024537	0.006542	0.012462	0.003464	0.002064	0.001876	0.000444	0.001085	-0.001254	0.002237	-0.001746	0.001999
947	0.829186	0.002569	0.530073	0.006765	0.281732	0.009557	0.135089	0.010010	0.061130	0.006933	0.023206	0.006204	0.007523	0.001816	0.002508	0.001777	0.004032	0.001065	-0.003955	0.001281	-0.002016	0.001945
948	0.825193	0.002956	0.525868	0.007700	0.285204	0.011584	0.135147	0.009695	0.058873	0.007647	0.023206	0.005601	0.011015	0.004597	0.002623	0.001749	-0.001427	0.001947	0.000559	0.003321	0.000965	0.001736
949	0.829919	0.003469	0.532851	0.009027	0.287770	0.010945	0.133931	0.008831	0.055189	0.006220	0.020814	0.004000	0.008372	0.003392	0.004051	0.002908	0.001177	0.002666	-0.001910	0.002547	-0.000039	0.001952
950	0.829533	0.004453	0.535590	0.010507	0.291454	0.012788	0.132427	0.011318	0.056192	0.005911	0.022531	0.003242	0.007793	0.003217	0.003221	0.003258	0.000463	0.001145	0.001215	0.002317	0.000579	0.002267
951	0.829475	0.003568	0.531019	0.009669	0.285938	0.011796	0.134105	0.009921	0.052565	0.007537	0.021239	0.004678	0.010513	0.002235	0.000154	0.001375	-0.000096	0.001575	-0.001215	0.001126	0.000174	0.001590
952	0.828588	0.002914	0.529109	0.007728	0.284645	0.008635	0.127835	0.007599	0.044965	0.006725	0.010803	0.005537	0.008623	0.004047	0.010513	0.002421	0.000521	0.001079	0.000675	0.002146	0.002267	0.002618
953	0.829823	0.002976	0.526852	0.007220	0.278164	0.009939	0.126292	0.007898	0.046740	0.003908	0.017342	0.002884	0.007832	0.002781	0.001852	0.001330	0.000501	0.003112	-0.002894	0.001877	0.000887	0.002581
954	0.828549	0.002861	0.528221	0.007283	0.281983	0.007150	0.129244	0.006992	0.050559	0.005693	0.014564	0.005748	0.005768	0.003125	0.002971	0.003356	0.000463	0.002563	-0.003260	0.002602	0.001350	0.001974
955	0.829977	0.002708	0.529437	0.007710	0.281829	0.009754	0.130787	0.008751	0.053144	0.004631	0.021701	0.003922	0.010860	0.002387	0.002450	0.002887	0.004147	0.001535	0.002720	0.001856	0.000540	0.002079
956	0.830170	0.002766	0.529803	0.007365	0.283700	0.009140	0.128646	0.008343	0.053106	0.003931	0.023341	0.004056	0.007581	0.001649	0.001678	0.000624	-0.004726	0.002282	-0.000058	0.002465	-0.000289	0.002746
957	0.828433	0.002495	0.527758	0.005805	0.280787	0.009703	0.130035	0.009341	0.051948	0.005019	0.015702	0.001636	0.001138	0.002175	0.002585	0.001681	0.000579	0.001644	-0.002257	0.002545	-0.000579	0.001518
958	0.831964	0.001890	0.536555	0.005839	0.289004	0.007753	0.131655	0.007704	0.053877	0.004768	0.016956	0.004977	0.004880	0.001601	0.002064	0.001472	-0.001177	0.001008	0.000193	0.001631	0.000511	0.001614
959	0.832504	0.001334	0.542033	0.004159	0.301929	0.004598	0.146933	0.003818	0.062905	0.003608	0.020023	0.003790	0.007678	0.004509	0.003260	0.003347	-0.001100	0.005576	-0.001832	0.002882	-0.002720	0.002152
960	0.835166	0.001074	0.547242	0.003086	0.305112	0.004514	0.149170	0.004286	0.064815	0.004024	0.024441	0.003323	0.006250	0.002693	0.003279	0.001909	0.001312	0.003667	0.000347	0.002884	-0.003357	0.002947
961	0.836767	0.002142	0.549730	0.006279	0.304880	0.006027	0.149537	0.004051	0.063715	0.004250	0.023881	0.003766	0.008642	0.002619	0.003607	0.001125	0.001505	0.001917	0.000212	0.000662	-0.002324	0.002687
962	0.835262	0.003057	0.547415	0.008027	0.308565	0.009728	0.154225	0.008657	0.071489	0.006065	0.034606	0.002073	0.013792	0.002128	0.005807	0.003330	0.000309	0.001659	0.002083	0.002247	-0.001399	0.002643
963	0.836478	0.002805	0.545312	0.008803	0.301370	0.010209	0.147357	0.007245	0.064989	0.004714	0.026119	0.002983	0.010841	0.002252	0.004552	0.003308	0.002701	0.002596	-0.001659	0.002611	-0.001186	0.002521
964	0.834491	0.003941	0.543306	0.010515	0.299286	0.013142	0.140432	0.011873	0.056501	0.008847	0.024036	0.005068	0.010687	0.002550	-0.000579	0.002542	-0.001003	0.003277	-0.000694	0.002130	-0.001582	0.001970
965	0.834047	0.004149	0.546238	0.010585	0.305247	0.012072	0.147319	0.010210	0.061613	0.006550	0.027083	0.004401	0.008372	0.003917	0.001736	0.003481	-0.003048	0.002139	0.001003	0.001097	-0.004909	0.001339
966	0.834066	0.004693	0.542303	0.012211	0.298418	0.013514	0.150424	0.011722	0.063214	0.007127	0.023457	0.003657	0.004591	0.004685	0.000077	0.003140	0.002469	0.002463	0.001042	0.002281	-0.002759	0.001416
967	0.830420	0.004082	0.536053	0.010190	0.293268	0.012006	0.139159	0.009934	0.059877	0.006885	0.021509	0.003947	0.007928	0.001989	0.002103	0.002526	-0.001524	0.003290	-0.004224	0.003122	-0.001022	0.001642
968	0.830999	0.005352	0.535648	0.012532	0.291320	0.014464	0.141339	0.013636	0.060204	0.013312	0.025058	0.007911	0.008256	0.007125	-0.000540	0.006715	0.000579	0.002363	-0.000810	0.002409	-0.000829	0.001392
969	0.829572	0.003521	0.536805	0.008559	0.289969	0.012013	0.132813	0.010719	0.055343	0.007136	0.023148	0.006104	0.005478	0.004208	0.003029	0.003220	0.004205	0.002706	0.000829	0.000790	0.001408	0.001058
970	0.831713	0.004525	0.539236	0.011733	0.295043	0.014782	0.140586	0.013087	0.059356	0.009820	0.021566	0.005990	0.003588	0.003438	-0.000714	0.001740	0.002257	0.002255	0.005459	0.001732	0.000251	0.001205
971	0.831848	0.004185	0.536574	0.010056	0.294830	0.011004	0.139545	0.010659	0.057214	0.007995	0.018653	0.003823	0.006732	0.003820	0.000019	0.003275	0.000695	0.001548	0.001775	0.001835	0.000029	0.001415
972	0.831539	0.002471	0.534279	0.005832	0.290162	0.007448	0.134375	0.005867	0.050309	0.003989	0.017728	0.002164	0.002546	0.002978	0.006154	0.002142	0.004205	0.001833	0.000212	0.001205	-0.000800	0.001485
973	0.831250	0.004274	0.533545	0.009697	0.288079	0.011705	0.129726	0.011324	0.047126	0.006779	0.014950	0.003965	0.001331	0.001848	0.002160	0.001584	0.000675	0.001318	0.001350	0.001234	-0.000482	0.001594
974	0.829456	0.003118	0.528492	0.008515	0.279687	0.010494	0.125270	0.011299	0.049749	0.008881	0.016281	0.003855	0.003704	0.001815	0.001427	0.002670	0.004572	0.003138	0.000000	0.001976	-0.001186	0.002025
975	0.830748	0.002219	0.536015	0.005823	0.289525	0.008833	0.134549	0.007676	0.054649	0.006719	0.013908	0.004534	0.001022	0.003417	-0.003434	0.003247	0.003376	0.002902	0.001929	0.001928	-0.001495	0.002620
976	0.831404	0.002917	0.537210	0.007246	0.291069	0.009140	0.136728	0.009002	0.056211	0.008397	0.018383	0.004576	0.002932	0.002867	0.002431	0.002553	0.000193	0.003576	0.000270	0.001552	-0.002238	0.002268
977	0.830864	0.002622	0.533700	0.005311	0.286439	0.008554	0.132041	0.009692	0.053009	0.008541	0.021914	0.005470	0.007986	0.003104	-0.000714	0.002966	-0.001736	0.001855	-0.002006	0.001788	-0.001254	0.001468
978	0.831096	0.001795	0.534587	0.004443	0.284414	0.008304	0.128395	0.007168	0.048032	0.007748	0.010571	0.006115	0.003028	0.003319	0.004263	0.001765	0.001350	0.001967	-0.000386	0.001971	-0.002672	0.001924
979	0.828395	0.001997	0.524035	0.004993	0.271354	0.006178	0.116397	0.006757	0.042998	0.005103	0.015046	0.002695	0.004012	0.002844	0.006153	0.002022	0.004630	0.000999	0.000116	0.001648	-0.002469	0.001733
980	0.828569	0.002059	0.525830	0.005301	0.274460	0.007272	0.121778	0.004375	0.045988	0.005097	0.013040	0.004868	0.003742	0.003059	-0.000695	0.001551	-0.003491	0.000661	-0.002276	0.002218	-0.001341	0.001586
981	0.828086	0.001912	0.523630	0.004730	0.275868	0.007422	0.127508	0.007987	0.052276	0.006439	0.013214	0.003598	0.001678	0.002700	-0.002855	0.001749	0.001890	0.002000	0.003569	0.002590	-0.001640	0.001067
982	0.826447	0.001983	0.525714	0.005787	0.276524	0.006882	0.127469	0.008548	0.050965	0.005477	0.017515	0.002874	0.006250	0.002898	0.003048	0.000885	-0.003202	0.001634	0.001620	0.001711	-0.002353	0.001766
983	0.827546	0.002691	0.528800	0.006713	0.280748	0.009323	0.129340	0.008170	0.047608	0.008285	0.017747	0.005663	0.007118	0.003572	0.000945	0.003181	0.001466	0.000929	-0.000251	0.001910	-0.001727	0.002169
984	0.829456	0.002501	0.531000	0.006740	0.283237	0.008426	0.130286	0.009208	0.053183	0.006431	0.015066	0.002689	0.003916	0.003414	-0.000096	0.002304	-0.000598	0.000494	-0.001061	0.002110	-0.003192	0.002602
985	0.830131	0.004277	0.532928	0.011835	0.285918	0.013127	0.129167	0.011408	0.047145	0.007320	0.012307	0.002738	-0.004417	0.002034	-0.004475	0.002649	-0.005266	0.003568	-0.000251	0.002005	-0.001987	0.001966
986	0.827681	0.004517	0.530478	0.011509	0.285571	0.013392	0.129437	0.010536	0.047377	0.005501	0.013368	0.002185	0.000174	0.004090	-0.002874	0.003275	-0.005131	0.002836	0.001273	0.001580	-0.001061	0.002404
987	0.827604	0.004209	0.524498	0.010452	0.275984	0.012619	0.121914	0.011445	0.045737	0.004787	0.013638	0.003778	0.005131	0.001444	-0.004630	0.001685	-0.000888	0.000967	-0.000328	0.003003	-0.002006	0.003683
988	0.827103	0.003903	0.527218	0.010703	0.275425	0.013005	0.122550	0.008784	0.046393	0.006563	0.016667	0.002833	0.006925	0.000849	0.002026	0.002148	0.003048	0.001567	0.000598	0.002152	-0.000097	0.003456
989	0.827932	0.003654	0.525366	0.008902	0.273881	0.009506	0.115316	0.006698	0.039757	0.004761	0.010475	0.001166	0.001273	0.002319	0.001756	0.000449	0.003009	0.002094	0.001119	0.001520	0.000550	0.003315
990	0.827218	0.003997	0.527604	0.008498	0.278723	0.008013	0.128781	0.006476	0.053067	0.002639	0.026620	0.003870	0.004649	0.002809	0.000463	0.001630	0.004360	0.001865	0.002276	0.002316	-0.001456	0.002526
991	0.829225	0.002627	0.526466	0.007483	0.274904	0.008120	0.125000	0.004951	0.049190	0.002946	0.013060	0.003000	-0.003549	0.000652	-0.003415	0.001571	-0.001119	0.002532	0.001639	0.002455	-0.000907	0.002949
992	0.829225	0.002587	0.524363	0.005979	0.270120	0.006031	0.117534	0.005591	0.045004	0.004154	0.019251	0.003738	0.008179	0.003002	0.000502	0.002674	0.001563	0.001529	-0.001196	0.001444	-0.000357	0.003276
993	0.828877	0.002336	0.527604	0.006340	0.277971	0.008340	0.124865	0.005687	0.050405	0.003933	0.013059	0.003561	0.007002	0.002160	0.001659	0.001927	0.004630	0.002410	0.004032	0.001722	0.000048	0.002485
994	0.829630	0.002737	0.529225	0.005010	0.280112	0.005918	0.127103	0.006474	0.048244	0.004154	0.014005	0.002694	0.003993	0.001703	0.003318	0.001605	0.000058	0.002114	0.002971	0.003398	-0.001013	0.002019
995	0.829861	0.001776	0.531115	0.004462	0.282272	0.007477	0.127122	0.007813	0.048862	0.004483	0.011459	0.003330	0.000367	0.002979	-0.000154	0.002508	0.000135	0.001315	-0.005093	0.001894	-0.000907	0.001997
996	0.831289	0.002193	0.533352	0.005709	0.282041	0.008905	0.130227	0.009034	0.055440	0.007133	0.018229	0.003545	0.006269	0.002870	0.002797	0.001992	0.001910	0.001984	0.000116	0.000851	-0.001254	0.001168
997	0.831038	0.002675	0.536208	0.006605	0.287770	0.008716	0.131481	0.008259	0.048187	0.005074	0.014911	0.002493	0.005440	0.004088	0.003067	0.004423	-0.001292	0.001806	0.002103	0.000850	0.000955	0.001146
